Name,Maths,Science,English
Student_3328,85,67,92
Student_3329,100,58,83
Student_3330,77,75,56
Student_3331,54,66,52
Student_3332,66,68,76
Student_3333,84,81,68
Student_3334,78,61,85
Student_3335,88,61,68
Student_3336,72,77,53
Student_3337,51,94,78
Student_3338,86,60,73
Student_3339,100,56,91
Student_3340,77,87,79
Student_3341,99,97,58
Student_3342,56,82,54
Student_3343,70,75,81
Student_3344,68,85,65
Student_3345,95,89,55
Student_3346,99,62,88
Student_3347,60,64,95
Student_3348,77,76,52
Student_3349,96,99,80
Student_3350,89,55,96
Student_3351,100,51,81
Student_3352,63,80,59
Student_3353,62,67,73
Student_3354,70,100,51
Student_3355,73,51,87
Student_3356,76,92,81
Student_3357,62,66,99
Student_3358,78,52,83
Student_3359,62,50,53
Student_3360,76,78,77
Student_3361,90,74,63
Student_3362,98,56,93
Student_3363,65,61,66
Student_3364,61,89,75
Student_3365,61,80,82
Student_3366,61,73,80
Student_3367,84,94,64
Student_3368,82,86,84
Student_3369,99,57,90
Student_3370,100,73,83
Student_3371,53,99,51
Student_3372,57,73,87
Student_3373,70,92,76
Student_3374,52,96,87
Student_3375,61,87,68
Student_3376,79,74,94
Student_3377,60,81,84
Student_3378,86,99,63
Student_3379,87,82,67
Student_3380,80,53,74
Student_3381,94,56,92
Student_3382,72,75,80
Student_3383,62,67,58
Student_3384,93,89,74
Student_3385,84,66,84
Student_3386,97,60,100
Student_3387,63,78,60
Student_3388,81,76,80
Student_3389,52,73,70
Student_3390,83,77,55
Student_3391,79,93,92
Student_3392,57,94,68
Student_3393,72,52,65
Student_3394,56,87,88
Student_3395,78,87,75
Student_3396,60,79,70
Student_3397,97,90,96
Student_3398,56,64,54
Student_3399,81,62,67
Student_3400,69,89,55
Student_3401,68,69,92
Student_3402,85,76,93
Student_3403,76,96,90
Student_3404,78,73,86
Student_3405,73,51,64
Student_3406,65,87,97
Student_3407,64,81,76
Student_3408,80,90,56
Student_3409,82,83,63
Student_3410,89,88,59
Student_3411,70,91,68
Student_3412,94,82,51
Student_3413,63,69,79
Student_3414,71,86,63
Student_3415,50,58,99
Student_3416,62,90,65
Student_3417,66,97,98
Student_3418,52,80,89
Student_3419,76,53,70
Student_3420,72,54,70
Student_3421,78,60,84
Student_3422,81,91,69
Student_3423,75,64,60
Student_3424,77,86,81
Student_3425,74,73,60
Student_3426,98,73,72
Student_3427,53,70,76
Student_3428,86,94,83
Student_3429,57,80,70
Student_3430,100,62,56
Student_3431,99,75,94
Student_3432,98,68,100
Student_3433,73,62,88
Student_3434,89,50,63
Student_3435,88,77,100
Student_3436,74,83,99
Student_3437,89,92,74
Student_3438,63,76,69
Student_3439,93,98,53
Student_3440,53,73,88
Student_3441,86,75,77
Student_3442,94,83,61
Student_3443,89,94,94
Student_3444,89,53,92
Student_3445,100,93,79
Student_3446,57,93,52
Student_3447,88,79,73
Student_3448,66,62,62
Student_3449,97,70,75
Student_3450,87,86,61
Student_3451,67,68,69
Student_3452,81,88,69
Student_3453,73,72,100
Student_3454,94,66,74
Student_3455,80,83,70
Student_3456,57,93,67
Student_3457,59,86,85
Student_3458,75,74,53
Student_3459,88,89,87
Student_3460,55,50,99
Student_3461,85,79,58
Student_3462,82,95,85
Student_3463,69,94,76
Student_3464,53,96,59
Student_3465,61,70,54
Student_3466,69,59,83
Student_3467,78,57,78
Student_3468,67,73,68
Student_3469,50,52,72
Student_3470,51,92,74
Student_3471,78,57,55
Student_3472,66,96,82
Student_3473,92,77,71
Student_3474,88,95,98
Student_3475,61,62,74
Student_3476,89,53,51
Student_3477,61,51,58
Student_3478,90,60,61
Student_3479,78,97,54
Student_3480,78,100,82
Student_3481,77,82,63
Student_3482,90,62,98
Student_3483,86,76,85
Student_3484,91,59,58
Student_3485,52,79,76
Student_3486,76,63,97
Student_3487,88,81,71
Student_3488,97,57,77
Student_3489,61,64,57
Student_3490,72,63,66
Student_3491,62,98,72
Student_3492,93,84,78
Student_3493,77,57,99
Student_3494,50,76,59
Student_3495,100,63,96
Student_3496,65,61,55
Student_3497,61,69,59
Student_3498,67,62,92
Student_3499,61,72,90
Student_3500,78,52,51
Student_3501,70,93,84
Student_3502,83,71,70
Student_3503,79,71,56
Student_3504,71,87,87
Student_3505,58,78,89
Student_3506,79,99,50
Student_3507,80,92,51
Student_3508,84,83,68
Student_3509,81,72,64
Student_3510,67,84,91
Student_3511,72,85,92
Student_3512,99,74,52
Student_3513,77,71,89
Student_3514,51,64,50
Student_3515,76,65,78
Student_3516,65,67,77
Student_3517,89,69,93
Student_3518,88,66,91
Student_3519,86,70,84
Student_3520,54,87,51
Student_3521,100,78,60
Student_3522,73,69,69
Student_3523,93,78,81
Student_3524,57,70,70
Student_3525,52,66,58
Student_3526,71,92,85
Student_3527,80,99,91
Student_3528,93,95,86
Student_3529,76,97,61
Student_3530,74,60,84
Student_3531,73,62,99
Student_3532,54,50,81
Student_3533,85,88,100
Student_3534,87,83,75
Student_3535,78,92,84
Student_3536,57,95,70
Student_3537,69,89,96
Student_3538,52,73,80
Student_3539,97,64,82
Student_3540,91,71,51
Student_3541,95,69,80
Student_3542,58,91,62
Student_3543,99,67,92
Student_3544,79,91,62
Student_3545,96,77,59
Student_3546,99,67,64
Student_3547,94,86,70
Student_3548,61,79,57
Student_3549,62,92,50
Student_3550,59,80,96
Student_3551,50,86,73
Student_3552,94,70,82
Student_3553,71,88,58
Student_3554,56,99,68
Student_3555,81,66,73
Student_3556,93,57,59
Student_3557,67,89,80
Student_3558,54,98,69
Student_3559,59,95,67
Student_3560,68,84,67
Student_3561,58,83,83
Student_3562,69,93,75
Student_3563,87,57,73
Student_3564,63,70,63
Student_3565,83,68,51
Student_3566,54,67,50
Student_3567,76,84,74
Student_3568,52,86,50
Student_3569,58,85,68
Student_3570,91,71,65
Student_3571,71,60,55
Student_3572,99,65,75
Student_3573,56,78,53
Student_3574,69,88,88
Student_3575,52,84,71
Student_3576,82,95,53
Student_3577,97,58,54
Student_3578,83,62,94
Student_3579,58,68,81
Student_3580,64,82,82
Student_3581,80,65,64
Student_3582,96,84,51
Student_3583,74,63,89
Student_3584,61,63,60
Student_3585,54,91,88
Student_3586,98,96,63
Student_3587,93,73,67
Student_3588,64,54,78
Student_3589,70,92,72
Student_3590,78,63,94
Student_3591,92,75,50
Student_3592,85,100,92
Student_3593,97,68,81
Student_3594,89,86,83
Student_3595,80,56,92
Student_3596,72,96,87
Student_3597,53,100,76
Student_3598,70,52,76
Student_3599,61,54,70
Student_3600,100,78,65
Student_3601,86,68,78
Student_3602,53,77,54
Student_3603,94,77,99
Student_3604,69,74,92
Student_3605,70,52,59
Student_3606,75,66,82
Student_3607,91,88,66
Student_3608,74,69,94
Student_3609,64,69,63
Student_3610,82,77,76
Student_3611,76,87,82
Student_3612,92,85,86
Student_3613,75,81,71
Student_3614,64,77,66
Student_3615,56,50,65
Student_3616,58,82,51
Student_3617,85,57,81
Student_3618,95,72,54
Student_3619,65,90,66
Student_3620,79,89,58
Student_3621,66,74,96
Student_3622,100,60,91
Student_3623,94,50,54
Student_3624,53,51,65
Student_3625,99,70,95
Student_3626,58,93,94
Student_3627,94,65,66
Student_3628,66,76,84
Student_3629,89,96,89
Student_3630,77,84,77
Student_3631,83,87,97
Student_3632,60,74,55
Student_3633,81,70,66
Student_3634,58,100,98
Student_3635,83,59,63
Student_3636,56,60,55
Student_3637,89,67,65
Student_3638,66,65,51
Student_3639,58,78,94
Student_3640,57,88,97
Student_3641,92,100,90
Student_3642,59,71,66
Student_3643,63,86,79
Student_3644,79,78,64
Student_3645,79,86,76
Student_3646,80,76,97
Student_3647,99,80,62
Student_3648,65,84,54
Student_3649,92,87,86
Student_3650,70,88,50
Student_3651,62,59,52
Student_3652,79,60,87
Student_3653,97,97,81
Student_3654,84,81,51
Student_3655,64,90,55
Student_3656,93,81,62
Student_3657,83,84,84
Student_3658,99,97,59
Student_3659,61,78,73
Student_3660,85,81,80
Student_3661,68,84,92
Student_3662,58,64,62
Student_3663,92,96,79
Student_3664,53,77,71
Student_3665,59,86,73
Student_3666,67,78,55
Student_3667,78,87,69
Student_3668,72,59,56
Student_3669,55,59,58
Student_3670,56,82,70
Student_3671,89,59,79
Student_3672,91,54,70
Student_3673,67,59,98
Student_3674,99,74,56
Student_3675,100,59,61
Student_3676,91,98,95
Student_3677,87,68,85
Student_3678,72,75,76
Student_3679,58,71,80
Student_3680,72,87,51
Student_3681,84,57,86
Student_3682,54,71,73
Student_3683,53,99,51
Student_3684,98,70,100
Student_3685,58,92,83
Student_3686,54,92,64
Student_3687,97,85,92
Student_3688,93,80,54
Student_3689,80,97,53
Student_3690,84,91,92
Student_3691,89,82,98
Student_3692,73,78,86
Student_3693,63,85,87
Student_3694,81,81,83
Student_3695,62,65,60
Student_3696,87,63,99
Student_3697,92,51,90
Student_3698,98,55,94
Student_3699,75,60,99
Student_3700,60,91,92
Student_3701,92,96,81
Student_3702,97,92,51
Student_3703,82,63,62
Student_3704,67,78,60
Student_3705,89,89,100
Student_3706,84,82,91
Student_3707,55,71,90
Student_3708,62,50,91
Student_3709,95,83,80
Student_3710,56,81,66
Student_3711,75,97,79
Student_3712,78,85,66
Student_3713,100,62,88
Student_3714,92,52,70
Student_3715,99,75,67
Student_3716,62,69,52
Student_3717,78,89,79
Student_3718,90,69,67
Student_3719,93,83,54
Student_3720,64,72,58
Student_3721,93,51,87
Student_3722,69,71,73
Student_3723,65,75,64
Student_3724,69,61,65
Student_3725,59,95,69
Student_3726,96,68,73
Student_3727,94,65,91
Student_3728,55,79,63
Student_3729,69,68,80
Student_3730,52,58,65
Student_3731,66,94,74
Student_3732,91,67,76
Student_3733,93,97,55
Student_3734,72,95,62
Student_3735,84,71,69
Student_3736,87,85,55
Student_3737,93,60,62
Student_3738,96,68,94
Student_3739,72,63,52
Student_3740,70,67,83
Student_3741,58,83,63
Student_3742,75,69,52
Student_3743,74,76,60
Student_3744,58,94,78
Student_3745,96,100,51
Student_3746,75,82,92
Student_3747,60,61,51
Student_3748,75,95,75
Student_3749,78,92,64
Student_3750,94,86,75
Student_3751,67,65,77
Student_3752,56,86,90
Student_3753,74,68,94
Student_3754,95,52,92
Student_3755,99,100,77
Student_3756,75,75,56
Student_3757,99,86,88
Student_3758,94,99,64
Student_3759,82,68,88
Student_3760,59,89,71
Student_3761,72,85,78
Student_3762,89,92,95
Student_3763,76,50,62
Student_3764,51,64,50
Student_3765,71,55,99
Student_3766,83,77,64
Student_3767,81,75,76
Student_3768,94,89,69
Student_3769,58,82,51
Student_3770,57,67,63
Student_3771,61,69,98
Student_3772,56,94,80
Student_3773,95,96,71
Student_3774,50,71,55
Student_3775,99,51,83
Student_3776,94,69,65
Student_3777,77,93,59
Student_3778,52,71,62
Student_3779,78,82,51
Student_3780,61,59,58
Student_3781,54,74,97
Student_3782,96,53,55
Student_3783,83,76,70
Student_3784,70,83,85
Student_3785,62,71,78
Student_3786,81,80,89
Student_3787,88,95,50
Student_3788,60,84,65
Student_3789,80,80,100
Student_3790,90,66,75
Student_3791,77,94,61
Student_3792,82,77,58
Student_3793,68,52,59
Student_3794,98,78,65
Student_3795,53,60,61
Student_3796,79,91,100
Student_3797,70,57,87
Student_3798,63,76,83
Student_3799,79,70,79
Student_3800,91,95,61
Student_3801,75,73,96
Student_3802,78,59,89
Student_3803,54,98,62
Student_3804,98,79,85
Student_3805,59,75,52
Student_3806,54,76,50
Student_3807,93,75,70
Student_3808,88,64,70
Student_3809,97,82,57
Student_3810,83,98,84
Student_3811,87,60,67
Student_3812,56,60,97
Student_3813,50,64,92
Student_3814,93,75,51
Student_3815,57,82,88
Student_3816,63,71,68
Student_3817,71,90,54
Student_3818,91,94,87
Student_3819,90,86,81
Student_3820,66,56,60
Student_3821,91,80,89
Student_3822,57,98,98
Student_3823,84,59,72
Student_3824,66,72,78
Student_3825,82,65,83
Student_3826,70,76,100
Student_3827,69,59,84
Student_3828,73,58,99
Student_3829,52,87,78
Student_3830,61,53,61
Student_3831,76,68,50
Student_3832,93,61,52
Student_3833,54,54,96
Student_3834,70,88,94
Student_3835,52,56,71
Student_3836,89,82,92
Student_3837,94,98,58
Student_3838,63,61,52
Student_3839,79,60,74
Student_3840,76,91,51
Student_3841,94,91,85
Student_3842,98,72,80
Student_3843,100,96,59
Student_3844,90,71,85
Student_3845,79,93,81
Student_3846,93,58,90
Student_3847,96,100,65
Student_3848,64,82,97
Student_3849,77,75,61
Student_3850,89,97,53
Student_3851,75,99,85
Student_3852,97,62,86
Student_3853,89,73,78
Student_3854,52,57,84
Student_3855,94,76,74
Student_3856,79,82,89
Student_3857,63,96,74
Student_3858,50,51,81
Student_3859,74,54,82
Student_3860,73,68,50
Student_3861,54,93,73
Student_3862,59,59,75
Student_3863,87,57,74
Student_3864,84,82,97
Student_3865,58,93,56
Student_3866,75,84,56
Student_3867,65,85,92
Student_3868,76,99,58
Student_3869,54,51,81
Student_3870,67,57,86
Student_3871,58,100,79
Student_3872,99,85,54
Student_3873,55,85,62
Student_3874,87,56,52
Student_3875,92,78,81
Student_3876,92,79,61
Student_3877,68,62,55
Student_3878,50,70,68
Student_3879,87,51,86
Student_3880,53,86,77
Student_3881,96,97,91
Student_3882,78,62,96
Student_3883,100,99,54
Student_3884,51,95,78
Student_3885,67,71,55
Student_3886,51,89,95
Student_3887,65,92,86
Student_3888,79,75,71
Student_3889,87,62,81
Student_3890,96,53,96
Student_3891,81,70,92
Student_3892,78,89,98
Student_3893,80,64,66
Student_3894,68,56,66
Student_3895,77,54,78
Student_3896,58,57,63
Student_3897,53,61,86
Student_3898,74,80,97
Student_3899,77,55,96
Student_3900,100,69,65
Student_3901,80,81,51
Student_3902,77,89,66
Student_3903,73,69,85
Student_3904,54,72,76
Student_3905,77,66,75
Student_3906,55,98,54
Student_3907,61,72,57
Student_3908,73,86,75
Student_3909,83,85,70
Student_3910,61,85,51
Student_3911,65,65,92
Student_3912,81,96,55
Student_3913,89,86,71
Student_3914,89,52,86
Student_3915,58,83,90
Student_3916,90,70,53
Student_3917,89,58,56
Student_3918,72,54,50
Student_3919,87,67,72
Student_3920,84,66,87
Student_3921,84,58,67
Student_3922,72,95,78
Student_3923,85,54,86
Student_3924,78,64,83
Student_3925,73,52,83
Student_3926,96,83,53
Student_3927,74,68,96
Student_3928,50,52,83
Student_3929,76,58,75
Student_3930,52,54,64
Student_3931,91,56,51
Student_3932,73,74,92
Student_3933,99,56,86
Student_3934,90,70,64
Student_3935,98,65,70
Student_3936,89,76,70
Student_3937,78,65,81
Student_3938,100,65,96
Student_3939,67,97,79
Student_3940,51,69,75
Student_3941,67,57,71
Student_3942,66,90,74
Student_3943,97,61,63
Student_3944,59,90,53
Student_3945,73,98,58
Student_3946,61,87,95
Student_3947,50,58,55
Student_3948,86,75,61
Student_3949,75,82,56
Student_3950,99,99,82
Student_3951,86,75,58
Student_3952,56,92,86
Student_3953,50,61,78
Student_3954,63,51,74
Student_3955,83,84,92
Student_3956,81,89,71
Student_3957,89,99,78
Student_3958,54,61,68
Student_3959,70,82,71
Student_3960,56,79,96
Student_3961,95,61,59
Student_3962,73,84,69
Student_3963,91,75,84
Student_3964,99,84,98
Student_3965,96,72,59
Student_3966,60,79,69
Student_3967,97,71,97
Student_3968,69,79,89
Student_3969,95,83,66
Student_3970,60,63,90
Student_3971,77,66,71
Student_3972,57,65,95
Student_3973,89,55,68
Student_3974,80,57,68
Student_3975,75,71,68
Student_3976,67,96,94
Student_3977,69,96,50
Student_3978,96,61,61
Student_3979,60,58,98
Student_3980,98,58,94
Student_3981,66,71,81
Student_3982,57,71,66
Student_3983,67,62,65
Student_3984,83,61,85
Student_3985,96,65,55
Student_3986,74,79,74
Student_3987,70,72,79
Student_3988,70,71,73
Student_3989,64,65,70
Student_3990,65,69,50
Student_3991,100,62,57
Student_3992,81,58,97
Student_3993,100,96,88
Student_3994,78,64,50
Student_3995,77,66,50
Student_3996,70,55,84
Student_3997,59,64,100
Student_3998,64,100,75
Student_3999,55,56,67
Student_4000,62,100,75
Student_4001,60,84,98
Student_4002,86,100,50
Student_4003,52,53,67
Student_4004,72,54,65
Student_4005,63,77,66
Student_4006,55,60,99
Student_4007,52,50,78
Student_4008,53,67,80
Student_4009,60,77,57
Student_4010,95,62,81
Student_4011,89,52,60
Student_4012,75,79,60
Student_4013,76,67,88
Student_4014,53,86,84
Student_4015,67,84,77
Student_4016,78,92,68
Student_4017,75,85,73
Student_4018,66,53,100
Student_4019,76,73,71
Student_4020,81,78,86
Student_4021,84,61,66
Student_4022,77,93,88
Student_4023,74,99,96
Student_4024,68,79,67
Student_4025,85,79,94
Student_4026,88,91,95
Student_4027,80,95,65
Student_4028,50,62,95
Student_4029,74,63,89
Student_4030,74,59,96
Student_4031,85,94,94
Student_4032,66,95,63
Student_4033,78,60,65
Student_4034,76,93,91
Student_4035,85,71,85
Student_4036,61,69,54
Student_4037,53,61,87
Student_4038,57,89,64
Student_4039,80,100,96
Student_4040,98,82,100
Student_4041,71,93,89
Student_4042,79,70,86
Student_4043,65,78,94
Student_4044,57,50,88
Student_4045,97,97,60
Student_4046,58,93,59
Student_4047,76,73,66
Student_4048,72,82,58
Student_4049,50,75,53
Student_4050,73,54,75
Student_4051,61,57,89
Student_4052,96,53,75
Student_4053,56,93,80
Student_4054,94,96,55
Student_4055,91,69,97
Student_4056,53,76,90
Student_4057,64,58,89
Student_4058,59,79,51
Student_4059,92,79,99
Student_4060,80,98,82
Student_4061,83,63,77
Student_4062,82,72,61
Student_4063,67,50,78
Student_4064,61,89,66
Student_4065,64,64,62
Student_4066,92,92,91
Student_4067,57,67,74
Student_4068,94,94,52
Student_4069,84,84,91
Student_4070,95,65,55
Student_4071,83,82,63
Student_4072,97,86,64
Student_4073,71,87,67
Student_4074,76,80,51
Student_4075,54,60,61
Student_4076,96,74,58
Student_4077,51,77,88
Student_4078,76,97,54
Student_4079,53,65,62
Student_4080,85,76,81
Student_4081,93,88,91
Student_4082,75,62,79
Student_4083,90,90,64
Student_4084,93,72,83
Student_4085,76,80,53
Student_4086,75,63,70
Student_4087,66,79,53
Student_4088,62,65,83
Student_4089,63,72,76
Student_4090,72,65,65
Student_4091,67,69,65
Student_4092,97,79,80
Student_4093,90,97,76
Student_4094,84,88,70
Student_4095,73,96,75
Student_4096,64,54,58
Student_4097,56,91,62
Student_4098,94,59,90
Student_4099,92,98,80
Student_4100,62,54,92
Student_4101,64,66,60
Student_4102,57,62,70
Student_4103,81,80,91
Student_4104,54,79,81
Student_4105,60,79,100
Student_4106,89,75,74
Student_4107,93,68,91
Student_4108,85,73,70
Student_4109,67,57,95
Student_4110,98,54,95
Student_4111,74,62,58
Student_4112,53,52,58
Student_4113,53,66,86
Student_4114,95,61,71
Student_4115,64,57,67
Student_4116,70,73,63
Student_4117,85,94,91
Student_4118,68,86,53
Student_4119,85,58,75
Student_4120,95,68,70
Student_4121,100,52,81
Student_4122,68,53,80
Student_4123,74,74,84
Student_4124,52,91,64
Student_4125,55,96,67
Student_4126,51,100,98
Student_4127,99,95,98
Student_4128,86,77,99
Student_4129,54,89,80
Student_4130,60,71,66
Student_4131,72,71,66
Student_4132,96,65,54
Student_4133,94,60,96
Student_4134,93,66,61
Student_4135,64,95,74
Student_4136,53,75,83
Student_4137,66,73,79
Student_4138,57,62,86
Student_4139,59,94,96
Student_4140,64,100,78
Student_4141,61,93,98
Student_4142,57,95,61
Student_4143,55,74,58
Student_4144,74,70,79
Student_4145,71,86,58
Student_4146,56,69,84
Student_4147,68,84,86
Student_4148,99,77,60
Student_4149,80,54,87
Student_4150,72,71,62
Student_4151,72,61,90
Student_4152,79,95,53
Student_4153,91,97,95
Student_4154,70,81,86
Student_4155,61,82,86
Student_4156,90,80,59
Student_4157,57,72,54
Student_4158,50,99,57
Student_4159,57,93,51
Student_4160,76,84,66
Student_4161,68,71,84
Student_4162,85,88,50
Student_4163,80,58,77
Student_4164,80,99,59
Student_4165,59,53,95
Student_4166,66,99,52
Student_4167,100,96,53
Student_4168,98,54,75
Student_4169,53,50,91
Student_4170,69,89,52
Student_4171,55,86,66
Student_4172,51,85,63
Student_4173,66,94,63
Student_4174,91,56,65
Student_4175,87,80,92
Student_4176,63,61,98
Student_4177,99,57,75
Student_4178,77,71,90
Student_4179,50,82,51
Student_4180,50,83,59
Student_4181,66,74,64
Student_4182,52,54,69
Student_4183,100,82,50
Student_4184,61,74,85
Student_4185,52,61,97
Student_4186,53,80,59
Student_4187,92,58,50
Student_4188,84,89,69
Student_4189,84,80,56
Student_4190,59,81,63
Student_4191,63,91,98
Student_4192,75,89,52
Student_4193,71,87,72
Student_4194,61,83,65
Student_4195,58,73,61
Student_4196,67,78,86
Student_4197,74,87,86
Student_4198,57,87,95
Student_4199,96,95,58
Student_4200,96,72,52
Student_4201,99,76,70
Student_4202,52,53,62
